date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-04-20,SC,54,0.9296510476011944,0.9261101950027708,0.8585698028657931,1.0017767932887618,413.69759314101447,500.1061761500176,0,0,0,0,0,0
2020-04-21,SC,55,0.9343740640817824,0.931957218313842,0.8639968398999597,1.0001199241103558,407.4008006440292,495.84723457792,139.6376471091283,62,797,797,62,4
2020-04-22,SC,56,0.9391408164491964,0.9354844995183176,0.8682722390624489,1.007763851822128,401.5467419941662,490.97501816021895,725.214876921602,322,1834,1834,322,16
2020-04-23,SC,57,0.9448341512618416,0.945017211688396,0.8760682928903246,1.0188224799717112,396.1484960374986,485.6029007822572,351.3463378874842,156,1352,1352,156,10
2020-04-24,SC,58,0.9517457226699556,0.9498117139140968,0.8777733627608767,1.0245312738014098,391.19888807306864,479.84085705075967,0,0,0,0,0,0
2020-04-25,SC,59,0.9579195806940988,0.9590970265448168,0.8726682372620139,1.0209672190519017,386.71936931684854,473.7877487447119,756.745958526889,336,4551,4551,336,16
2020-04-26,SC,60,0.9671575858173704,0.963568043992402,0.8910441422784922,1.0327330873698857,382.7674027779854,467.5364043223175,533.7761671752164,237,1747,1747,237,8
2020-04-27,SC,61,0.9766880330015758,0.9754145346175972,0.9019560981872,1.0475868593724402,379.3541844915192,461.1838546682753,0,0,0,0,0,0
2020-04-28,SC,62,0.9866095346750454,0.9859414551144072,0.90455145590203,1.0606455634690983,376.5513803496289,454.8142805468048,277.02307410359333,123,1384,1384,123,3
2020-04-29,SC,63,0.994402390024346,0.993105905965508,0.9141571725030448,1.0713683954033382,374.4612980920194,448.5060993108541,603.5949907297806,268,2072,2072,268,26
2020-04-30,SC,64,1.0028813385754658,1.0013085412355849,0.9281676297836308,1.0843320951499689,373.1059873735279,442.3256278365717,481.9751045379591,214,2295,2295,214,41
2020-05-01,SC,65,1.0120194664363966,1.0103695516374054,0.9351690607423804,1.0937752799104776,372.3981860588424,436.33568242678535,367.1118786901277,163,2867,2867,163,12
2020-05-02,SC,66,1.0214257859675329,1.0188210247057832,0.9370989509696124,1.0980595813570904,372.2820830175811,430.58211771764536,520.2628464872362,231,2237,2237,231,11
2020-05-03,SC,67,1.0319833050165963,1.029568307496628,0.946557613771192,1.112970532756441,372.79738424395134,425.1239313653972,308.5541557088804,137,2572,2572,137,8
2020-05-04,SC,68,1.0446649307082954,1.0432594809602462,0.952223818934004,1.1158822728563709,373.98768323378624,420.00413007370946,0,0,0,0,0,0
2020-05-05,SC,69,1.0575808297086762,1.054507527921022,0.9697441139153754,1.1385668174825951,375.9148660973208,415.273008011508,295.0408350209001,131,3583,3583,131,8
2020-05-06,SC,70,1.073822394410885,1.0705201311144927,0.9952100118790004,1.1677240551134436,378.7066877072808,410.9817032020089,297.0321631154848,179,9711,9711,179,22
2020-05-07,SC,71,1.0908853295793848,1.0898002874005952,1.0094876213159998,1.1781820888915102,382.47454219995575,407.1715776344187,0,0,0,0,0,0
2020-05-08,SC,72,1.1064960864151991,1.1041786529528532,1.0195768768573217,1.1908387956603943,387.3762034519406,403.87267460964233,463.9573436206522,206,0,-4040,206,11
2020-05-09,SC,73,1.1241787263839238,1.123554639696671,1.0472138506552349,1.2197581900269363,393.57173371127305,401.1092034939188,833.4670087328142,389,7521,7521,389,14
2020-05-10,SC,74,1.1425313663185832,1.1370210430309975,1.0592920879635288,1.2363654990578048,401.0821619295248,398.9041183658595,274.77085398893,122,3494,3494,122,1
2020-05-11,SC,75,1.1641940026264672,1.1619269721203092,1.0682678665289786,1.2506471411669786,409.9744774167556,397.2827362743516,0,0,0,0,0,0
2020-05-12,SC,76,1.1828690392659398,1.180643137116148,1.0992808735948116,1.2787122941682791,420.4243349945926,396.2778984383394,508.50492426153824,274,8683,8683,274,24
2020-05-13,SC,77,1.2010833156697671,1.1972557436265814,1.1152763291740229,1.2873728588042228,432.6906227807961,395.93202655068006,0,0,0,0,0,0
2020-05-14,SC,78,1.2201713753271055,1.218878780471048,1.129029506016752,1.3091128612612537,446.89284104519766,396.3012648636473,449.3853476298114,262,9395,9395,262,16
2020-05-15,SC,79,1.2382077752547205,1.2351180188215247,1.154949360459962,1.3269559101151611,463.05381414869345,397.4570587084043,490.98398499661255,218,7081,7081,218,9
2020-05-16,SC,80,1.2542600613052708,1.2506531058835884,1.1585996872381457,1.3360132516110108,481.309613416203,399.475815389655,0,0,0,0,0,0
2020-05-17,SC,81,1.2703800125828026,1.2671064763295186,1.1788626518254155,1.3531392251659289,501.82658330751,402.4358543985232,606.3287549813795,409,10870,10870,409,0
2020-05-18,SC,82,1.2878456557766131,1.2854760222422006,1.1985776244718531,1.3762946741839224,524.6883966069529,406.42380709499326,183.3663525692237,126,11073,11073,126,11
2020-05-19,SC,83,1.3020158448573582,1.3010043287792394,1.211030652789393,1.3859229380116849,550.0362211586312,411.5425250272472,256.7530930716231,114,3504,3504,114,8
2020-05-20,SC,84,1.3151771628758728,1.313760358313473,1.2117944757684456,1.3922211852454511,578.1655273321884,417.90545093789535,0,0,0,0,0,0
2020-05-21,SC,85,1.3274098874944662,1.3233835338705546,1.227600228638529,1.409628020604041,609.2431807722543,425.6261497062801,268.01419364493984,119,3175,3175,119,8
2020-05-22,SC,86,1.340346720700096,1.3398598885801174,1.2328608759733657,1.4265112714469912,643.3620614180593,434.8185693747116,633.0905125465813,463,11785,11785,463,12
2020-05-23,SC,87,1.3472692083256186,1.3455735331586705,1.2440530967535857,1.4423496867301473,680.7210126415333,445.6015645497488,466.0068968707161,257,8887,8887,257,6
2020-05-24,SC,88,1.3517633342439317,1.3485940535527272,1.2571060556263776,1.4503688093797389,721.629655032077,458.0953765985167,452.6962430473354,201,5037,5037,201,10
2020-05-25,SC,89,1.3547653804569162,1.3514737894106872,1.2528985276763684,1.444802249009023,766.1084972257408,472.4222466326543,184.6820494023956,82,2073,2073,82,5
2020-05-26,SC,90,1.3529578565202405,1.350802838102548,1.2644935918128075,1.4652054436927882,813.9982819804366,488.716521324114,536.0283872898797,238,6714,6714,238,6
2020-05-27,SC,91,1.355352799244065,1.3528880639592418,1.260918888651616,1.4612846983057597,865.2679567892136,507.12223475887606,466.2095637353156,207,2949,2949,207,20
2020-05-28,SC,92,1.3506056680300051,1.3494423546656455,1.2559732651436653,1.4551670793021347,919.7852136686548,527.7866782140202,371.61631891945433,165,6566,6566,165,4
2020-05-29,SC,93,1.3423000303055292,1.3384260652981728,1.244094086528759,1.4415324757213368,977.7624862347682,550.8613529026705,772.5114993295326,343,6008,6008,343,13
2020-05-30,SC,94,1.3338503394312684,1.3332559193610491,1.2458481797575052,1.4323615896108115,1039.078476422649,576.5106079864534,592.3338901564638,263,1262,1262,263,4
2020-05-31,SC,95,1.3240821608118731,1.3244243451054922,1.2246905705822573,1.4257537968386715,1103.077716375432,604.8982173959197,703.5083976026062,467,10697,10697,467,7
2020-06-01,SC,96,1.3102463742677113,1.311531071095549,1.2058508748125143,1.3958573646149106,1169.406322323705,636.1670387909662,646.3871729083844,287,4472,4472,287,6
2020-06-02,SC,97,1.2991395368216287,1.2983844602761754,1.199465269109778,1.388981877406802,1237.8542677218777,670.4341666081338,305.383447332962,267,14089,14089,267,1
2020-06-03,SC,98,1.2875407545129949,1.2841253341796477,1.1854530068530544,1.363811538010829,1307.8058313038514,707.7861799737764,531.5239470605529,236,4148,4148,236,17
2020-06-04,SC,99,1.27802506132425,1.278944195125395,1.1805155628524964,1.3598748191109005,1378.9788207818565,748.3021855468097,719.7200395199758,354,7926,7926,354,7
2020-06-05,SC,100,1.2631991799678988,1.2637899673619657,1.170526409021439,1.3510619268442312,1451.3960643847497,792.0449955166611,1008.9946113691852,448,448,448,448,13
2020-06-06,SC,101,1.24919261435117,1.2464050275861598,1.16729507943054,1.3395822171133376,1525.050944434612,839.0191792901169,1042.7779130891358,463,1445,1445,463,7
2020-06-07,SC,102,1.23658211898853,1.2342898884302178,1.1493906512178806,1.317886320623939,1599.182221109617,889.1700424133438,833.3214424254433,370,5115,5115,370,1
2020-06-08,SC,103,1.2210850637630153,1.2183882499127896,1.1410353403169078,1.3145242049968138,1672.9542087307289,942.4027898266364,1157.6411389369673,514,6802,6802,514,11
2020-06-09,SC,104,1.20741484529182,1.2070105961195732,1.1250057665635036,1.2989336823583384,1746.1730346893537,998.5643343859764,963.950209075918,428,3321,3321,428,11
2020-06-10,SC,105,1.1952333236045358,1.1957482105933046,1.1024663172562923,1.2782483820856938,1818.2702722789568,1057.4605359198624,1195.9288808862443,531,4550,4550,531,7
2020-06-11,SC,106,1.1819676959894196,1.1811119093095668,1.0934096968268463,1.2700343953151598,1888.749160727768,1118.8885533909545,1536.0141182004113,682,0,-22475,682,13
2020-06-12,SC,107,1.1685464008779387,1.169382562524889,1.0724576667111587,1.23773822422752,1957.668521565461,1182.6526509232058,1641.8684635895895,729,6002,6002,729,5
2020-06-13,SC,108,1.1571568183832688,1.153998428811522,1.0688950018294061,1.2406733246386592,2024.7568957370056,1248.526590747516,1767.9927900107375,785,5847,5847,785,6
2020-06-14,SC,109,1.1450348581754493,1.1416859845370184,1.0529621875429578,1.2255558560730466,2089.402575309584,1316.224002551535,1891.864896317223,840,6430,6430,840,1
2020-06-15,SC,110,1.1338234462259404,1.1308207361362466,1.0562018856564956,1.2252224659498154,2151.49007390882,1385.4254998228262,1301.0249071001303,583,7221,7221,583,2
2020-06-16,SC,111,1.1224879362436346,1.1194841015896229,1.0418096831529138,1.2031530871024207,2210.8973718883685,1455.7828666678197,813.5636640342999,612,12122,12122,612,5
2020-06-17,SC,112,1.1132861712338222,1.110320490453768,1.0427587881419909,1.2045686456938334,2267.369405835721,1526.9233553377774,1274.7565848994618,566,5075,5075,566,10
2020-06-18,SC,113,1.1015658409485891,1.0994141344398023,1.0183804559076997,1.1721041035679365,2320.6968665207432,1598.4851004029513,2057.6000026795778,992,7769,7769,992,4
2020-06-19,SC,114,1.0882383205557906,1.0844745557354003,1.013571506234484,1.1656994196908106,2370.993223114365,1670.1167924914537,2244.0408516616285,1083,7777,7777,1083,18
2020-06-20,SC,115,1.078648148712891,1.0776717467835124,0.99544147167031,1.1460742199698546,2417.8329270841487,1741.4560656077624,2341.444609593361,1155,7949,7949,1155,5
2020-06-21,SC,116,1.0671164431578235,1.0652668106841985,0.9879003055397853,1.1381309335370269,2460.1433274219407,1812.1535231422577,2042.763643999668,907,6418,6418,907,9
2020-06-22,SC,117,1.0557117138271392,1.0547605303902672,0.9767608992009248,1.1246093851247396,2497.937835473037,1881.876745102159,2270.237875580667,1008,1213,1213,1008,6
2020-06-23,SC,118,1.0432447811808372,1.0423655650571937,0.9706552042367133,1.1152410645750357,2531.280686428754,1950.3100722782767,2054.0247445729847,912,5371,5371,912,14
2020-06-24,SC,119,1.032068296370564,1.031285141220378,0.9557119459304056,1.0981597625715829,2559.653800772844,2017.1589366706687,2310.025907418987,1284,8957,8957,1284,10
2020-06-25,SC,120,1.0218497339582222,1.019208659325812,0.9460382500761382,1.089986265126653,2582.521046282491,2082.1625259116104,1196.6145815647185,1125,15150,15150,1125,10
2020-06-26,SC,121,1.0137450899987754,1.0119034164572325,0.9413065139224964,1.0851262191211966,2599.814684564283,2145.0646447127347,0,0,0,1313,1313,1
2020-06-27,SC,122,1.0049818410891769,1.0030827813416672,0.926842974537104,1.0743938770085455,2611.929555550841,2205.561705476636,1567.180813450641,1604,16493,16493,1604,17
2020-06-28,SC,123,0.9950463773218216,0.9942262230845422,0.9185833143669851,1.0667706130893932,2619.539078182291,2263.3401042769988,2576.2907841510923,1381,8638,8638,1381,5
2020-06-29,SC,124,0.9857005220883078,0.9822638236124752,0.9153530745651256,1.0639852328133363,2622.9124940904003,2318.105307468702,2245.13084717332,1324,9503,9503,1324,4
2020-06-30,SC,125,0.9761758690371244,0.9732562822490718,0.9024007965870326,1.0430212968028194,2621.609399702102,2369.562475127331,2510.0549410402555,1755,11267,11267,1755,19
2020-07-01,SC,126,0.9671944163019264,0.9676864363992902,0.8986675066549261,1.0401766003817812,2615.400062743872,2417.399628186964,2633.7529829650985,1520,9300,9300,1520,27
2020-07-02,SC,127,0.9578946338616832,0.9566008125905724,0.8854814471612755,1.0274521409179722,2604.388458098092,2461.306475052253,2490.7518503389274,1782,11529,11529,1782,18
2020-07-03,SC,128,0.951578045146658,0.953312699913898,0.8794407846743633,1.019262423733496,2588.7352500461066,2501.015543774911,3866.529178060455,1831,7631,7631,1831,9
2020-07-04,SC,129,0.945159455265578,0.9442928363255456,0.8792135111964736,1.0134008047982503,2568.592261020533,2536.357534051485,2562.054333319839,1854,11661,11661,1854,20
2020-07-05,SC,130,0.9393146014648296,0.9381801358611012,0.8772384237573991,1.0086935089491864,2544.7298518372368,2567.245591551358,2327.318363915533,1461,10116,10116,1461,7
2020-07-06,SC,131,0.9343456560495852,0.9318459073473356,0.8633479922559423,0.9991133033643302,2517.9498442155177,2593.6079583619908,2730.2597333835847,1533,9048,9048,1533,7
2020-07-07,SC,132,0.9284215590170124,0.9250405156812318,0.8652844004747706,0.9957093091369176,2488.5311982922008,2615.3722629607464,2189.157951452786,972,5434,5434,972,19
2020-07-08,SC,133,0.9252088630672692,0.9229518279603308,0.8461779515038196,0.9833038486000892,2456.7485152679583,2632.479467057972,2934.8620774846645,1557,8549,8549,1557,38
2020-07-09,SC,134,0.92101978022251485,0.9222719038354584,0.8540190832654226,0.9831105297066742,2422.705667558881,2644.8917121744844,2893.287464237531,1782,9925,9925,1782,21
2020-07-10,SC,135,0.9188947203384632,0.918360650874255,0.8503980475278867,0.9876598557019832,2386.954544828315,2652.5937267762906,2427.6983399166197,1728,11470,11470,1728,24
2020-07-11,SC,136,0.9148176253674458,0.9144713853136311,0.8556976298490707,0.9878173416324396,2349.968951468893,2655.63693684426,2858.0983362398383,2280,12855,12855,2280,22
2020-07-12,SC,137,0.9134125629537456,0.9105303227121266,0.8437139590268707,0.983896644935017,2312.0956281265,2654.158525463843,4389.577003478889,1949,4418,4418,1949,10
2020-07-13,SC,138,0.9100645704220114,0.9074365230816424,0.8364892134842533,0.9767998960368828,2273.3660565403625,2648.3549360836178,1678.4693169036807,1520,14593,14593,1520,11
2020-07-14,SC,139,0.9080796463390316,0.906964149492252,0.8380664187183461,0.9765468775012794,2234.0694483730867,2638.458783572594,3447.9868921153397,2221,10380,10380,2221,21
2020-07-15,SC,140,0.9074951882981512,0.9048585723323936,0.8489036905921978,0.9812264277385327,2194.370046788746,2624.713277860072,3517.801035078741,1856,8502,8502,1856,5
2020-07-16,SC,141,0.9062335941142662,0.9053724685321812,0.8510198089309972,0.9795915644917624,2154.290616942519,2607.388410547205,2118.4668497008915,1838,13981,13981,1838,72
2020-07-17,SC,142,0.9066879129194052,0.9029740186143798,0.8396537647711761,0.9660939228539662,2114.299523827736,2586.788203716504,2375.5266552640696,1977,13411,13411,1977,26
2020-07-18,SC,143,0.9070179679068592,0.9074872068558996,0.8336290769353731,0.9627555235238358,2074.687085640073,2563.238718388049,2902.014835451888,1552,8618,8618,1552,39
2020-07-19,SC,144,0.9077774731011036,0.9034793141569568,0.8373485251398687,0.9683679685228288,2035.733145610343,2537.0507936962704,2485.260093809731,2374,15393,15393,2374,20
2020-07-20,SC,145,0.908072061666453,0.9064075521976768,0.8473294233705214,0.9765312464970664,1997.6451864969297,2508.528137524232,2151.04517383099,1459,10930,10930,1459,9
2020-07-21,SC,146,0.909323748071334,0.9056458700357994,0.8404792579121348,0.9759266181120532,1960.5032466050727,2477.9610634558717,2938.080673545536,1892,10377,10377,1892,57
2020-07-22,SC,147,0.9119989660747546,0.9105466974980512,0.8434248513710937,0.9785037695872292,1924.2617347181524,2445.617801424389,2624.9229517321405,1705,10467,10467,1705,64
2020-07-23,SC,148,0.91278072378928,0.9112157153211102,0.8463957981380688,0.9775441436783352,1888.9665402821167,2411.765668317558,2705.919773277349,1564,9314,9314,1564,49
2020-07-24,SC,149,0.9147072037071864,0.913085981336864,0.8396382512715832,0.9809071172904776,1855.000719830737,2376.6750429639474,2958.79370586421,2001,10898,10898,2001,51
2020-07-25,SC,150,0.9164904100475458,0.9146886754757566,0.8394838068204159,0.9838398908931628,1822.292923770288,2340.618208234605,2476.013159406145,1401,9118,9118,1401,80
2020-07-26,SC,151,0.9185004194189392,0.9163089080390858,0.847859515857521,0.9902234688945531,1790.6941863972788,2303.863074005917,2058.592936908743,1191,9323,9323,1191,26
2020-07-27,SC,152,0.922089331883996,0.919372345637102,0.8499663836718805,0.9876863258755548,1760.2754699031934,2266.663888267584,1770.1434895975055,1218,11088,11088,1218,15
2020-07-28,SC,153,0.9261088182458052,0.924747540780892,0.8529702405952654,0.991581622522668,1731.0966789206268,2229.2444618669656,2385.6488940153163,1692,11429,11429,1692,59
2020-07-29,SC,154,0.9317429577358248,0.9310048290506844,0.8619071682425126,1.0057132807481417,1703.4469329719336,2191.805400931026,2625.772011832014,1737,10660,10660,1737,50
2020-07-30,SC,155,0.9358006149765932,0.9322364410354818,0.8658388910686011,1.0098385263600254,1677.6332789620135,2154.5440466750547,2674.115098495031,1726,10401,10401,1726,52
2020-07-31,SC,156,0.9406480479489278,0.9395453551366948,0.8693511016748044,1.0137858783780749,1653.9247409256188,2117.6397552471035,0,0,0,1444,1444,45
2020-08-01,SC,157,0.9459781064543614,0.9461464527704148,0.8621293217112245,1.0057799059396006,1632.2030350156354,2081.239617731962,1340.1865373844132,1583,19034,19034,1583,39
2020-08-02,SC,158,0.9507355119787952,0.9506008608418868,0.8763684150756318,1.0215070060126237,1612.308149553519,2045.465458015121,1844.439076954505,1189,10388,10388,1189,26
2020-08-03,SC,159,0.9564097768287064,0.9560497339441438,0.8889253547303878,1.0331194428550317,1594.2923952377137,2010.4224410090408,1989.9191419882004,1163,9418,9418,1163,16
2020-08-04,SC,160,0.9644652190093632,0.963535832023964,0.9012905658291054,1.04893517521647,1578.103136663953,1976.218931973801,2273.485950389848,1239,8782,8782,1239,54
2020-08-05,SC,161,0.9696906227382464,0.9682959265201074,0.8986368251170661,1.0447292998893314,1563.7950570319206,1942.9829782686668,2530.149814250465,1282,8165,8165,1282,47
2020-08-06,SC,162,0.9742666642290334,0.9753212171156828,0.8993302825530836,1.0452357873474418,1551.7289064163986,1910.8597248017948,2838.1753091036107,1325,7523,7523,1325,49
2020-08-07,SC,163,0.9774266542140926,0.978580675444432,0.9127166969939138,1.0532209646713897,1541.7331513931383,1879.9862231271536,1939.2933811045816,1422,11816,11816,1422,19
2020-08-08,SC,164,0.9806531345299402,0.97886366170419,0.9054603778338138,1.0540486397073814,1533.2552279840936,1850.4781440755432,1977.257507981061,1241,10114,10114,1241,45
2020-08-09,SC,165,0.983294636472642,0.9821929276375068,0.901479844143354,1.0498768496762414,1525.880686178509,1822.431894657468,1986.5405811031428,975,7909,7909,975,24
2020-08-10,SC,166,0.9839070856446316,0.97914246249640835,0.8990677641157938,1.0489937179396107,1519.4134271035427,1795.9260955862503,1630.607363016273,724,5646,5646,724,18
2020-08-11,SC,167,0.985799105512824,0.9849690365800762,0.9053552157849808,1.056245864353165,1513.7201386048805,1771.0280266773325,2186.9057313381227,971,4721,4721,971,49
2020-08-12,SC,168,0.9866373172332497,0.9871714200503297,0.9171599518698308,1.0667987334541131,1508.4598443740106,1747.8192095225031,1900.873776775876,844,3738,3738,844,46
2020-08-13,SC,169,0.9863250923453776,0.9861295362232634,0.9028215974111218,1.0541775681593215,1503.5642535049565,1726.3718347208785,2105.8258072102412,935,5939,5939,935,42
2020-08-14,SC,170,0.9826772465912782,0.9817843915551,0.8995506463050367,1.0545022354773428,1499.0438392701342,1706.7102704086003,328.23301509995065,932,45756,45756,932,18
2020-08-15,SC,171,0.9795733879015008,0.9793171954226704,0.9046268599317274,1.0580117463581993,1494.6000764803955,1688.8032624261066,1946.9708096610348,1041,8616,8616,1041,56
2020-08-16,SC,172,0.9767065661981024,0.9776737734199816,0.8882593942714443,1.041434706611026,1489.5595327507197,1672.5762015118717,1376.248016180947,615,7201,7201,615,9
2020-08-17,SC,173,0.9702601497388872,0.9677229150378586,0.8864708194426169,1.0370587508776483,1483.5082804855688,1657.9286390453076,1027.0123722864923,456,5946,5946,456,19
2020-08-18,SC,174,0.9637626503884068,0.9607340653926316,0.8855382245327517,1.0399080300010517,1476.490807536302,1644.7332365673956,1619.346262442956,719,4934,4934,719,55
2020-08-19,SC,175,0.9551132041419536,0.9545741528212232,0.8796739368682618,1.0286828946637885,1468.1375783378933,1632.8468422194242,1664.3906647362232,739,5647,5647,739,17
2020-08-20,SC,176,0.9496860651369652,0.9519335944651224,0.8739197011225153,1.0142767099748484,1457.9678045679211,1622.1257728511137,1689.1142084697915,909,8672,8672,909,41
2020-08-21,SC,177,0.9415489322635264,0.9415805169493248,0.8669593449434179,1.0071891546822436,1445.674438549465,1612.4197767053506,1642.3317080158329,1058,10381,10381,1058,58
2020-08-22,SC,178,0.9333627891810252,0.9337091732152354,0.8557790688732893,0.9946215432702166,1431.4959715392715,1603.539339112777,1650.8673548695426,917,8951,8951,917,34
2020-08-23,SC,179,0.9261658062242506,0.926496319781578,0.8412775930749264,0.9833031489136784,1415.5145918110763,1595.2563088375512,0,0,0,-19796,693,11
2020-08-24,SC,180,0.9189004846212264,0.9206866617089026,0.8363193747227204,0.9767033436243678,1397.5088487806188,1587.3383441928506,1267.9999245554718,563,4141,4141,563,7
2020-08-25,SC,181,0.9130778316786612,0.9117984979970744,0.8460652674521524,0.980169610254902,1377.579906464293,1579.54668863213,1567.933737009903,937,9630,9630,937,18
2020-02-26,GA,0,2.950879733308272,2.9490943783713512,2.583685237380979,3.3516968521625907,66.56575542327464,0,0,0,0,NA,NA,NA
2020-02-27,GA,1,2.9488321840385896,2.9432252035767195,2.602370742680681,3.3392216086078963,1.414969254460254,0,0,0,0,NA,NA,NA
2020-02-28,GA,2,2.9452110260774003,2.9452472223539967,2.575935196618535,3.287407689700528,20.07687825470613,0,0,0,0,NA,NA,NA
2020-02-29,GA,3,2.939400764019509,2.9340892836044734,2.5680940498038267,3.246795086818163,38.52344530332002,0,0,0,0,NA,NA,NA
2020-03-01,GA,4,2.9291763695705244,2.9188130070218614,2.6083709355207594,3.218280060119552,45.12673800735591,0,0,0,0,NA,NA,NA
2020-03-02,GA,5,2.9134817816949994,2.9011600288503248,2.570150989479912,3.1502234031984067,54.37359043447282,0,0,0,0,NA,NA,NA
2020-03-03,GA,6,2.8887035954952887,2.8749322115127525,2.6044806574733235,3.1657444863049884,69.86124279869233,4.395453941862585,0,0,0,NA,NA,NA
2020-03-04,GA,7,2.8620838006626257,2.8481345225953816,2.581247058421378,3.133820342165966,89.21613547219252,6.880700757806318,0,0,0,0,0,0
2020-03-05,GA,8,2.8193474545895643,2.811157964709798,2.6080185279038326,3.0829251463291123,112.73853572272915,9.075784094501367,0,0,0,0,0,0
2020-03-06,GA,9,2.7744268212468035,2.7702535730659097,2.5328543280112443,2.9754070543836426,142.26259760337038,12.092200841467236,0,0,0,0,0,0
2020-03-07,GA,10,2.7136970337107944,2.7104024339563857,2.4602830351594056,2.8925433611264744,179.17367203204108,16.280127258395122,15.706034218458226,4,4,0,4,0
2020-03-08,GA,11,2.642535096656736,2.6467304931656357,2.4110716738647464,2.8190808969413577,224.73082425168496,20.965621411121,3.9265085546145566,1,1,0,1,0
2020-03-09,GA,12,2.56736310415898,2.5614324788304543,2.3623430046947407,2.759301282602337,280.3805461641985,27.392357368259123,19.63254277307278,5,5,6,5,0
2020-03-10,GA,13,2.4905092790743977,2.4874708214707733,2.3153287441706665,2.6825122336293497,347.59100717268524,34.629840715489145,19.63254277307278,5,5,23,5,0
2020-03-11,GA,14,2.404366304853018,2.403172048146166,2.216921632898714,2.572519610484348,427.88663921390486,44.11392123433399,19.63254277307278,5,5,15,5,0
2020-03-12,GA,15,2.3080539001684968,2.3056444419344846,2.1366828550855868,2.458843385983084,522.8389752508351,56.39540004425567,35.338576991531006,9,9,37,9,0
2020-03-13,GA,16,2.213602016172173,2.2101789387878696,2.0760274091438147,2.3747050874934854,633.6000000042736,71.24348488802205,43.1915941007601,11,11,255,11,1
2020-03-14,GA,17,2.1166411234689217,2.1099530061073777,1.9755138784956083,2.2545730420353274,760.6022324780394,90.1109183848916,94.23620531074936,24,24,130,24,0
2020-03-15,GA,18,2.018636803468015,2.0142716926202224,1.8682121364806648,2.1485343905166916,903.974226087777,113.56856281473756,129.57478230228037,33,33,241,33,0
2020-03-16,GA,19,1.9216932250638608,1.921339674373396,1.7889538937636382,2.0575710926142543,1063.3124760862931,142.8132240696641,86.38318820152023,22,22,252,22,0
2020-03-17,GA,20,1.826927915222988,1.817773194300848,1.7101447432764667,1.9532772008216464,1237.0758474358386,178.32706808238828,98.16271386536393,25,25,541,25,0
2020-03-18,GA,21,1.736340244259044,1.7316836167937142,1.6252205462988625,1.8678714169636268,1423.3461228582375,221.67930804650604,200.2519362853424,51,1362,366,51,0
2020-03-19,GA,22,1.645485749187484,1.6434956238954508,1.5340884214388883,1.7647526304587275,1618.9692143990878,274.0088399624285,353.38576991531005,90,323,602,90,9
2020-03-20,GA,23,1.5617280687124844,1.5558883834066073,1.4467457582186227,1.666056029653103,1820.530844907519,336.4260618590985,522.225637763736,133,555,647,133,3
2020-03-21,GA,24,1.4870536096077611,1.489489824120488,1.3706546823504553,1.5778448651199524,2023.5959951277528,410.0019397303951,341.60624425146636,87,678,866,87,1
2020-03-22,GA,25,1.4129102512626062,1.4082245149216686,1.3173493334915105,1.5196847450150337,2223.649062591646,495.773932098088,365.16529557915374,93,956,781,93,9
2020-03-23,GA,26,1.3457207573978471,1.34167131135471,1.2592783596311865,1.461255234382281,2417.162712815125,594.33328101937,675.3594713937038,172,1049,1197,172,2
2020-03-24,GA,27,1.2849362734384238,1.2823439308146165,1.186967383485815,1.373113423094125,2599.889254796199,706.0875928318883,997.3331728720972,254,415,847,254,7
2020-03-25,GA,28,1.2302235379584423,1.2297534919350956,1.13461586005382,1.309101027160531,2767.6324993899766,831.0579418903083,867.7583905698169,221,695,2501,221,8
2020-03-26,GA,29,1.1779770849950055,1.1752303568607507,1.096835887924514,1.2642942062139677,2917.6534054592103,968.7843450421852,1091.5693781828468,278,2747,655,278,8
2020-03-27,GA,30,1.12917318177728,1.1268188499979042,1.0579088338190676,1.2102673638094277,3048.057238766516,1118.188674724434,1869.018071996529,476,939,1059,476,16
2020-03-28,GA,31,1.0858461602952765,1.0838794140096562,1.0073258090417485,1.1529266133655027,3156.7091680809644,1277.7815938894826,1433.1756224343133,365,1186,3059,365,5
2020-03-29,GA,32,1.0491127142463164,1.0492489176388269,0.9764218911458178,1.1156214554750317,3241.5537385988746,1445.5449590973149,1119.0549380651487,285,1513,549,285,11
2020-03-30,GA,33,1.0133172488239623,1.0114191333876756,0.9364510753556752,1.0768684304045122,3302.117649886097,1619.185384681819,620.3883516290999,158,160,1596,158,7
2020-03-31,GA,34,0.98283447050091155,0.9820555238374982,0.904322306114806,1.049167900690907,3339.820964534011,1795.9448288644946,4397.689581168303,1120,3457,3685,1120,24
2020-04-01,GA,35,0.9550468634089408,0.9539037867528533,0.8922589316370301,1.0314943120551268,3355.636651665275,1972.9442520874752,2783.894565221721,709,4145,428,709,28
2020-04-02,GA,36,0.9312511124323236,0.929795654081986,0.8514885236129711,0.987722453800048,3350.757987862642,2147.197018398476,2787.8210737763347,710,2631,2632,710,24
2020-04-03,GA,37,0.9092287494391094,0.9074694792333412,0.8312447242222166,0.9613262480924152,3327.156441536264,2315.8119673444808,1896.503631878831,483,2308,2316,483,21
2020-04-04,GA,38,0.888180520285345,0.888050797723448,0.8244186406480687,0.9528308584193472,3287.0771916824237,2475.913182347123,1291.8213144681893,329,1029,1051,329,17
